Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
16.51 s,-3.55 m,8.96 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
16.63 s,-3.54 m,8.96 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
16.75 s,-3.53 m,8.96 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
16.86 s,-3.52 m,8.96 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
16.99 s,-3.51 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
17.1 s,-3.50 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
17.22 s,-3.49 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
17.34 s,-3.48 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
17.45 s,-3.47 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
17.57 s,-3.46 m,8.96 m,0.49 m,0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
17.7 s,-3.45 m,8.96 m,0.49 m,0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
17.82 s,-3.43 m,8.96 m,0.49 m,0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
17.94 s,-3.42 m,8.96 m,0.49 m,0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
18.06 s,-3.41 m,8.96 m,0.49 m,0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
18.17 s,-3.40 m,8.96 m,0.49 m,0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
18.29 s,-3.39 m,8.96 m,0.49 m,0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
18.41 s,-3.38 m,8.95 m,0.49 m,0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
18.53 s,-3.37 m,8.95 m,0.49 m,0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
18.65 s,-3.36 m,8.95 m,0.49 m,0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
18.77 s,-3.35 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-11 pixels
18.89 s,-3.34 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,-0.00 rad,-0.00 rad,-11 pixels
19.0 s,-3.33 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,-0.00 rad,-0.00 rad,-11 pixels
19.13 s,-3.32 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,-0.00 rad,-0.00 rad,-11 pixels
19.24 s,-3.31 m,8.95 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,-0.00 rad,-0.00 rad,-12 pixels
19.36 s,-3.30 m,8.95 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-12 pixels
19.48 s,-3.29 m,8.96 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-12 pixels
19.6 s,-3.28 m,8.96 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,-0.00 rad,-0.00 rad,-11 pixels
19.72 s,-3.27 m,8.96 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,-0.00 rad,-0.00 rad,-10 pixels
19.85 s,-3.25 m,8.96 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
19.97 s,-3.24 m,8.96 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-11 pixels
20.09 s,-3.23 m,8.96 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
20.22 s,-3.22 m,8.96 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
20.34 s,-3.21 m,8.96 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
20.47 s,-3.20 m,8.97 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
20.59 s,-3.19 m,8.97 m,0.49 m,0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
20.71 s,-3.18 m,8.97 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
20.83 s,-3.17 m,8.97 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
20.96 s,-3.16 m,8.97 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
21.08 s,-3.15 m,8.97 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
21.2 s,-3.14 m,8.97 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
21.32 s,-3.13 m,8.97 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
21.44 s,-3.12 m,8.97 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
21.56 s,-3.11 m,8.97 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
21.68 s,-3.10 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
21.8 s,-3.08 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
21.91 s,-3.08 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
22.03 s,-3.06 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
22.15 s,-3.05 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
22.27 s,-3.04 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
22.39 s,-3.03 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
22.51 s,-3.02 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
22.64 s,-3.01 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
22.76 s,-3.00 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-7 pixels
22.88 s,-2.99 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
23.0 s,-2.98 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
23.12 s,-2.97 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
23.24 s,-2.96 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
23.36 s,-2.95 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
23.48 s,-2.94 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
23.6 s,-2.93 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
23.73 s,-2.91 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
23.85 s,-2.90 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
23.97 s,-2.89 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-8 pixels
24.09 s,-2.88 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
24.22 s,-2.87 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
24.34 s,-2.86 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
24.45 s,-2.85 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
24.57 s,-2.84 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
24.7 s,-2.83 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
24.81 s,-2.82 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
24.93 s,-2.81 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-9 pixels
25.09 s,-2.80 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
25.21 s,-2.79 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
25.33 s,-2.77 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
25.46 s,-2.76 m,8.96 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
25.58 s,-2.75 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
25.7 s,-2.74 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
25.82 s,-2.73 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
25.94 s,-2.72 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
26.05 s,-2.71 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
26.17 s,-2.70 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
26.3 s,-2.69 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
26.42 s,-2.68 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
26.53 s,-2.67 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
26.65 s,-2.66 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
26.77 s,-2.65 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
26.89 s,-2.64 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
27.01 s,-2.63 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
27.13 s,-2.62 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
27.24 s,-2.61 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
27.36 s,-2.59 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
27.48 s,-2.58 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
27.6 s,-2.57 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-10 pixels
27.72 s,-2.56 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-11 pixels
27.85 s,-2.55 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,-0.00 rad,-0.00 rad,-11 pixels
27.97 s,-2.54 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,-0.00 rad,-0.00 rad,-10 pixels
28.1 s,-2.53 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,-0.00 rad,-0.00 rad,-8 pixels
28.22 s,-2.52 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-6 pixels
28.34 s,-2.51 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-5 pixels
28.46 s,-2.49 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-4 pixels
28.57 s,-2.49 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-2 pixels
28.6 s,-2.48 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,-1 pixels
28.63 s,-2.48 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,1 pixels
28.65 s,-2.48 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,2 pixels
28.67 s,-2.48 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,3 pixels
28.69 s,-2.47 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,5 pixels
28.71 s,-2.47 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,6 pixels
28.74 s,-2.47 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,8 pixels
28.76 s,-2.47 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,9 pixels
28.78 s,-2.47 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,10 pixels
28.81 s,-2.46 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,12 pixels
28.84 s,-2.46 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,13 pixels
28.91 s,-2.46 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,14 pixels
29.02 s,-2.45 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,15 pixels
29.14 s,-2.43 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,16 pixels
29.26 s,-2.43 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,17 pixels
29.37 s,-2.42 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,18 pixels
29.49 s,-2.41 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,19 pixels
29.6 s,-2.40 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,20 pixels
29.72 s,-2.38 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,21 pixels
29.81 s,-2.38 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,22 pixels
29.92 s,-2.37 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,23 pixels
30.03 s,-2.36 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,24 pixels
30.14 s,-2.35 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,25 pixels
30.24 s,-2.34 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,25 pixels
30.37 s,-2.33 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,26 pixels
30.47 s,-2.32 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,27 pixels
30.49 s,-2.32 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,27 pixels
30.59 s,-2.31 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,28 pixels
30.7 s,-2.30 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,29 pixels
30.81 s,-2.29 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,29 pixels
30.95 s,-2.27 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,30 pixels
31.04 s,-2.27 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,31 pixels
31.15 s,-2.26 m,8.95 m,0.49 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,32 pixels
31.25 s,-2.25 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,33 pixels
31.36 s,-2.24 m,8.95 m,0.49 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.00 rad,34 pixels
